followers,following,public_repos,public_gists,account_created_at,account_age_days,bio_length,hireable,site_admin,type,popularity_score,follower_following_ratio,influence_score,total_projects,project_density,repo_gist_ratio,experience_score,repos_per_year,has_bio,has_company,has_location,profile_completeness,engagement_index,productivity_proxy,influence_density
4,1,5,0,2017-06-05 23:20:45+00:00,3168,0,0,0,User,1.609437912,2,3.1,5,0.001577785,5,8.06117136,0.516558166,0,0,0,0,9,40.3058568,0.666666667
11221,127,228,66,2009-01-26 04:30:36+00:00,6221,0,0,0,User,9.325631416,87.6640625,7892.8,294,0.047251688,3.402985075,8.735846677,12.63589432,0,0,1,1,11459,1991.773042,49
29,3,2,0,2018-06-05 09:25:38+00:00,2804,0,0,0,User,3.401197382,7.25,21.2,2,0.000713012,2,7.939158818,0.230356579,0,1,1,2,51,15.87831764,9.666666667
102,4,9,1,2012-09-10 02:18:46+00:00,4898,0,0,0,User,4.634728988,20.4,72.6,10,0.002041233,4.5,8.496786382,0.624168725,0,0,0,0,111,76.47107743,10.2
53,0,12,0,2015-11-13 01:07:16+00:00,3739,0,0,0,User,3.988984047,53,37.1,12,0.003208556,12,8.22684089,1.067251462,0,0,0,0,65,98.72209068,4.076923077
9,9,12,0,2020-07-20 07:45:38+00:00,2028,96,0,0,User,2.302585093,0.9,9,12,0.005914243,12,7.61529834,1.830338487,1,0,0,1,31,91.38358008,0.692307692
0,0,0,0,2021-11-08 17:03:42+00:00,1551,0,0,0,User,0,0,0,0,0,0,7.347299701,0,0,0,0,0,0,0,0
21,1,3,0,2013-03-18 16:58:25+00:00,4708,0,0,0,User,3.091042453,10.5,15,3,0.000637078,3,8.45723085,0.21584861,0,0,0,0,24,25.37169255,5.25
351,12,17,52,2008-12-28 22:33:33+00:00,6249,0,0,0,User,5.863631176,27,249.3,69,0.01104,0.320754717,8.740336743,0.938161476,0,0,0,0,368,148.5857246,19.5
52,4,23,0,2014-06-06 16:12:23+00:00,4263,0,0,0,User,3.970291914,10.4,37.6,23,0.005393996,23,8.357962966,1.813958513,0,1,1,2,95,192.2331482,2.166666667
289,53,181,6,2015-07-11 07:54:07+00:00,3864,69,1,0,User,5.669880923,5.351851852,218.2,187,0.048382924,25.85714286,8.259716961,15.62189643,1,1,1,4,510,1495.00877,1.587912088
5,0,0,0,2014-07-24 14:55:16+00:00,4216,0,0,0,User,1.791759469,5,3.5,0,0,0,8.346879254,0,0,0,0,0,5,0,5
20,0,0,0,2020-06-15 20:37:13+00:00,2062,0,0,0,User,3.044522438,20,14,0,0,0,7.631916513,0,0,1,0,1,30,0,20
32,9,26,9,2012-06-05 03:14:42+00:00,4995,0,0,0,User,3.496507561,3.2,25.1,35,0.007005604,2.6,8.516392871,1.770522388,0,0,0,0,58,221.4262147,1.185185185
157,18,119,184,2010-03-08 02:58:41+00:00,5815,62,1,0,User,5.062595033,8.263157895,115.3,303,0.052097662,0.643243243,8.668368019,7.028317152,1,0,1,3,306,1031.535794,1.308333333
23,8,6,0,2013-05-20 13:28:14+00:00,4646,0,0,0,User,3.17805383,2.555555556,18.5,6,0.001291156,6,8.443977129,0.437038515,0,1,0,1,39,50.66386277,3.285714286
10,0,0,0,2020-04-23 16:24:30+00:00,2115,0,0,0,User,2.397895273,10,7,0,0,0,7.657282793,0,0,1,0,1,20,0,10
296,2,8,0,2011-10-11 20:24:33+00:00,5232,0,0,0,User,5.693732139,98.66666667,207.8,8,0.00152876,8,8.562740006,0.521708058,0,0,0,0,304,68.50192005,32.88888889
29,0,1,0,2017-09-08 02:12:58+00:00,3074,0,0,0,User,3.401197382,29,20.3,1,0.000325203,1,8.03106018,0.106135505,0,0,0,0,30,8.03106018,14.5
100,0,0,3,2011-12-07 20:44:55+00:00,5175,0,0,0,User,4.615120517,100,70,3,0.000579598,0,8.551787836,0,0,1,1,2,120,0,100
283,18,49,4,2011-12-25 08:30:37+00:00,5158,160,0,0,User,5.648974238,14.89473684,203.5,53,0.010273309,9.8,8.548498041,3.238276299,1,1,0,2,352,418.876404,5.66
49,6,10,1,2010-01-07 19:49:25+00:00,5874,84,0,0,User,3.912023005,7,36.1,11,0.00187234,5,8.678461339,0.585029652,1,1,1,3,89,86.78461339,4.454545455
411,3,63,14,2009-04-04 18:28:22+00:00,6152,104,0,0,User,6.021023349,102.75,288.6,77,0.012514221,4.2,8.724695047,3.528464017,1,0,1,2,494,549.6557879,6.421875
510,0,15,1,2016-08-14 23:03:06+00:00,3463,0,0,0,User,6.23636959,510,357,16,0.004618938,7.5,8.15017927,1.430250784,0,1,1,2,545,122.252689,31.875
26,2,47,0,2015-01-15 00:02:25+00:00,4041,0,0,0,User,3.295836866,8.666666667,18.8,47,0.011627907,47,8.304494898,3.893554244,0,1,0,1,83,390.3112602,0.541666667
14,9,8,0,2014-04-09 07:18:36+00:00,4322,0,0,0,User,2.708050201,1.4,12.5,8,0.001850567,8,8.371704885,0.622999787,0,1,1,2,42,66.97363908,1.555555556
0,0,1,0,2020-05-22 15:21:33+00:00,2086,0,0,0,User,0,0,0,1,0.000479157,1,7.643482907,0.148918809,0,0,0,0,1,7.643482907,0
18,0,7,0,2021-07-01 23:53:12+00:00,1681,0,0,0,User,2.944438979,18,12.6,7,0.004161712,7,7.427738841,1.248778104,0,1,1,2,45,51.99417188,2.25
6,0,30,0,2014-10-11 09:26:03+00:00,4137,0,0,0,User,1.945910149,6,4.2,30,0.007249879,30,8.327967858,2.432252332,0,0,0,0,36,249.8390357,0.193548387
59,6,26,1,2014-09-16 09:45:11+00:00,4162,0,1,0,User,4.094344562,8.428571429,43.1,27,0.006485707,13,8.333991247,2.096311023,0,1,1,3,115,216.6837724,2.185185185
30,23,9,3,2018-06-16 09:18:56+00:00,2793,0,0,0,User,3.433987204,1.25,27.9,12,0.004294918,2.25,7.93522954,1.040215326,0,1,1,2,59,71.41706586,3
57,1,13,0,2011-10-26 11:29:00+00:00,5218,0,0,0,User,4.060443011,28.5,40.2,13,0.002490899,13,8.560061092,0.849901487,0,1,1,2,90,111.2807942,4.071428571
1,0,0,0,2015-05-23 05:21:37+00:00,3913,0,0,0,User,0.693147181,1,0.7,0,0,0,8.272315148,0,0,0,0,0,1,0,1
14,4,17,0,2017-06-11 04:49:28+00:00,3163,0,0,0,User,2.708050201,2.8,11,17,0.005372946,17,8.059592329,1.758786848,0,1,0,1,41,137.0130696,0.777777778
7,0,7,0,2017-04-14 22:04:00+00:00,3220,0,0,0,User,2.079441542,7,4.9,7,0.002173238,7,8.077447149,0.712691771,0,1,1,2,34,56.54213005,0.875
3,0,3,0,2014-10-05 01:57:24+00:00,4143,0,0,0,User,1.386294361,3,2.1,3,0.000723938,3,8.329416784,0.242901508,0,0,0,0,6,24.98825035,0.75
7,4,14,0,2015-01-26 08:23:02+00:00,4030,0,0,0,User,2.079441542,1.4,6.1,14,0.003473084,14,8.301769763,1.162684869,0,1,1,2,41,116.2247767,0.466666667
32,18,22,1,2011-07-23 17:18:11+00:00,5312,0,0,0,User,3.496507561,1.684210526,27.8,23,0.004329004,11,8.577911926,1.414479479,0,0,0,0,54,188.7140624,1.391304348
3,0,2,0,2017-04-27 18:21:28+00:00,3207,0,0,0,User,1.386294361,3,2.1,2,0.000623441,2,8.073402969,0.204367301,0,1,1,2,25,16.14680594,1
16,0,27,40,2013-09-21 18:01:35+00:00,4521,0,0,0,User,2.833213344,16,11.2,67,0.014816453,0.658536585,8.416709653,2.016987311,0,0,0,0,43,227.2511606,0.571428571
0,0,12,1,2018-09-11 21:24:28+00:00,2705,82,0,0,User,0,0,0,13,0.004804139,6,7.903226809,1.426710098,1,0,0,1,22,94.8387217,0
15,4,32,3,2013-07-15 18:49:27+00:00,4589,0,0,0,User,2.772588722,3,11.7,35,0.007625272,8,8.431635303,2.357690755,0,0,0,0,47,269.8123297,0.454545455
17,2,34,1,2013-09-17 13:51:29+00:00,4526,0,0,0,User,2.890371758,5.666666667,12.5,35,0.007731389,17,8.417814747,2.537313433,0,1,1,2,71,286.2057014,0.485714286
1,0,0,0,2020-06-09 19:15:59+00:00,2068,48,0,0,User,0.693147181,1,0.7,0,0,0,7.634820678,0,1,1,1,3,31,0,1
39,24,40,8,2010-04-27 15:19:12+00:00,5764,0,1,0,User,3.688879454,1.56,34.5,48,0.008326106,4.444444444,8.659560433,2.382117801,0,1,1,3,109,346.3824173,0.951219512
4,0,0,1,2011-09-17 01:53:12+00:00,5257,0,0,0,User,1.609437912,4,2.8,1,0.000190186,0,8.567506005,0,0,0,0,0,4,0,4
13,1,11,0,2015-04-19 08:02:36+00:00,3947,0,0,0,User,2.63905733,6.5,9.4,11,0.002786221,11,8.280964401,0.931122449,0,1,1,2,44,91.09060841,1.083333333
2,0,1,0,2014-10-08 21:14:04+00:00,4139,0,0,0,User,1.098612289,2,1.4,1,0.000241546,1,8.328451067,0.081039076,0,0,0,0,3,8.328451067,1
4,0,3,0,2021-03-09 00:35:52+00:00,1796,0,0,0,User,1.609437912,4,2.8,3,0.001669449,3,7.493873887,0.506709857,0,1,1,2,27,22.48162166,1
106,8,23,0,2015-03-23 15:14:46+00:00,3974,0,1,0,User,4.672828834,11.77777778,76.6,23,0.005786164,23,8.287780027,1.934777599,0,1,1,3,159,190.6189406,4.416666667
64,1,50,12,2013-10-20 19:02:30+00:00,4492,0,1,0,User,4.17438727,32,45.1,62,0.013799243,3.846153846,8.410275909,3.757463455,0,0,1,2,134,420.5137955,1.254901961
4,0,3,0,2018-02-09 01:44:45+00:00,2920,0,0,0,User,1.609437912,4,2.8,3,0.001027046,3,7.979681302,0.333333333,0,1,0,1,17,23.93904391,1
67,58,54,3,2015-11-13 06:44:43+00:00,3739,62,1,0,User,4.219507705,1.13559322,64.3,57,0.015240642,13.5,8.22684089,4.802631579,1,1,1,4,161,444.2494081,1.218181818
50,0,17,3,2011-12-14 00:13:50+00:00,5169,55,0,0,User,3.931825633,50,35,20,0.003868472,4.25,8.550627968,1.121250452,1,1,1,3,97,145.3606754,2.777777778
56,0,2,0,2015-09-03 06:14:41+00:00,3810,0,0,0,User,4.043051268,56,39.2,2,0.000524797,2,8.245646901,0.174850299,0,0,0,0,58,16.4912938,18.66666667
405,49,29,13,2008-10-07 22:37:25+00:00,6331,83,0,0,User,6.00635316,8.1,298.2,42,0.006632975,2.071428571,8.753371421,1.580794504,1,1,1,3,464,253.8477712,13.5
11,0,0,0,2014-11-14 11:09:08+00:00,4103,0,0,0,User,2.48490665,11,7.7,0,0,0,8.319717387,0,0,0,0,0,11,0,11
6,18,38,0,2017-02-06 16:17:36+00:00,3287,27,0,0,User,1.945910149,0.315789474,9.6,38,0.011557178,38,8.098034756,3.797918949,1,0,0,1,54,307.7253207,0.153846154
13,1,2,0,2017-01-26 20:30:48+00:00,3298,0,0,0,User,2.63905733,6.5,9.4,2,0.000606244,2,8.101374671,0.199290199,0,1,1,2,35,16.20274934,4.333333333
0,0,0,0,2019-04-16 22:34:25+00:00,2488,0,0,0,Bot,0,0,0,0,0,0,7.819636302,0,0,0,0,0,0,0,0
9,1,38,0,2015-01-07 23:05:07+00:00,4048,0,0,0,User,2.302585093,4.5,6.6,38,0.009385033,38,8.306225216,3.14298663,0,1,0,1,57,315.6365582,0.230769231
40,12,43,0,2013-07-12 10:10:32+00:00,4593,91,1,0,User,3.713572067,3.076923077,31.6,43,0.009360035,43,8.432506383,3.165590964,1,1,1,4,123,362.5977745,0.909090909
7,0,7,0,2013-10-28 11:15:41+00:00,4485,0,0,0,User,2.079441542,7,4.9,7,0.00156041,7,8.408716715,0.526804124,0,0,0,0,14,58.86101701,0.875
22,12,60,7,2015-11-02 16:57:26+00:00,3749,30,0,0,User,3.135494216,1.692307692,19,67,0.017866667,7.5,8.229511119,5.323286339,1,1,1,3,112,493.7706671,0.360655738
253,42,114,31,2013-04-16 14:04:34+00:00,4680,22,0,0,User,5.537334267,5.88372093,189.7,145,0.030976287,3.5625,8.451267041,8.247770069,1,1,1,3,397,963.4444427,2.2
15,1,6,1,2017-12-12 04:21:46+00:00,2979,0,0,0,User,2.772588722,7.5,10.8,7,0.002348993,3,7.999678579,0.654904306,0,0,0,0,21,47.99807148,2.142857143
85,434,7,2,2010-03-31 11:43:43+00:00,5792,0,0,0,User,4.454347296,0.195402299,189.7,9,0.001553599,2.333333333,8.664405571,0.414974825,0,0,1,1,102,60.650839,10.625
84,40,31,11,2012-10-13 06:42:42+00:00,4865,0,0,0,User,4.442651256,2.048780488,70.8,42,0.008631319,2.583333333,8.490027523,2.163479924,0,0,1,1,125,263.1908532,2.625
14,2,3,0,2017-09-12 23:49:28+00:00,3069,0,0,0,User,2.708050201,4.666666667,10.4,3,0.000977199,3,8.029432841,0.318870122,0,0,0,0,17,24.08829852,3.5
249,37,62,7,2008-09-27 16:59:31+00:00,6341,0,0,0,User,5.521460918,6.552631579,185.4,69,0.010879849,7.75,8.754949455,3.374589919,0,0,1,1,321,542.8068662,3.952380952
51,21,16,1,2017-12-06 00:52:23+00:00,2985,0,0,0,User,3.951243719,2.318181818,42,17,0.005693235,8,8.001689978,1.743283582,0,0,0,0,67,128.0270396,3
8,0,2,0,2020-12-04 05:56:26+00:00,1891,0,0,0,User,2.197224577,8,5.6,2,0.001057082,2,7.54538975,0.32358156,0,0,0,0,10,15.0907795,2.666666667
20,0,6,0,2011-04-11 23:21:32+00:00,5415,0,0,0,User,3.044522438,20,14,6,0.001107829,6,8.597112815,0.378892734,0,0,0,0,26,51.58267689,2.857142857
3,0,1,0,2011-10-31 15:14:58+00:00,5213,0,0,0,User,1.386294361,3,2.1,1,0.000191791,1,8.559102594,0.06543564,0,0,0,0,4,8.559102594,1.5
2,0,0,0,2021-03-01 21:13:35+00:00,1803,0,0,0,User,1.098612289,2,1.4,0,0,0,7.497761701,0,0,0,0,0,2,0,2
11,8,3,0,2014-01-16 16:06:17+00:00,4404,0,0,0,User,2.48490665,1.222222222,10.1,3,0.000681044,3,8.390495538,0.229607884,0,0,0,0,14,25.17148662,2.75
31,0,13,0,2012-06-20 18:40:21+00:00,4979,0,0,0,User,3.465735903,31,21.7,13,0.002610442,13,8.51318517,0.887911677,0,1,1,2,64,110.6714072,2.214285714
5,4,5,0,2016-01-05 21:19:57+00:00,3685,0,0,0,User,1.791759469,1,4.7,5,0.001356484,5,8.212297138,0.450617284,0,1,1,2,30,41.06148569,0.833333333
171,2,4,0,2015-10-23 04:02:48+00:00,3760,0,0,0,User,5.147494477,57,120.3,4,0.001063547,4,8.232440158,0.353939394,0,0,0,0,175,32.92976063,34.2
0,0,1,0,2022-08-10 14:19:08+00:00,1277,0,0,0,User,0,0,0,1,0.000782473,1,7.153051635,0.22228989,0,1,1,2,21,7.153051635,0
3,0,5,0,2018-04-30 22:05:35+00:00,2839,23,0,0,User,1.386294361,3,2.1,5,0.001760563,5,7.951559331,0.569600499,1,0,0,1,18,39.75779666,0.5
167,2,9,14,2010-03-25 03:03:33+00:00,5798,0,0,0,User,5.123963979,55.66666667,117.5,23,0.003966201,0.6,8.665440768,0.533019633,0,0,0,0,176,77.98896691,16.7
6,0,3,0,2023-04-11 09:10:21+00:00,1033,0,0,0,User,1.945910149,6,4.2,3,0.002901354,3,6.941190055,0.783261803,0,0,0,0,9,20.82357017,1.5
52,13,75,14,2013-11-07 15:03:07+00:00,4475,0,1,0,User,3.970291914,3.714285714,40.3,89,0.019883825,5,8.406485069,5.655991736,0,1,1,3,157,630.4863802,0.684210526
74,4,48,36,2012-06-25 20:43:17+00:00,4974,0,0,0,User,4.317488114,14.8,53,84,0.016884422,1.297297297,8.51218065,3.281513392,0,1,0,1,132,408.5846712,1.510204082
4,0,11,0,2015-02-02 23:51:59+00:00,4022,0,0,0,User,1.609437912,4,2.8,11,0.002734278,11,8.299783172,0.915204012,0,1,1,2,35,91.29761489,0.333333333
821,23,47,6,2012-07-17 21:43:12+00:00,4952,18,0,0,User,6.711740395,34.20833333,581.6,53,0.010700586,6.714285714,8.507748733,3.226443483,1,1,0,2,888,399.8641904,17.10416667
1,0,4,0,2020-04-16 09:28:26+00:00,2123,0,0,0,User,0.693147181,1,0.7,4,0.001883239,4,7.661056382,0.58681672,0,0,0,0,5,30.64422553,0.2
16,0,25,0,2016-09-19 19:33:06+00:00,3427,0,0,0,User,2.833213344,16,11.2,25,0.007292882,25,8.13973228,2.406381857,0,1,1,2,61,203.493307,0.615384615
11,1,0,0,2020-10-02 23:01:41+00:00,1953,0,0,0,User,2.48490665,5.5,8,0,0,0,7.577633833,0,0,1,1,2,31,0,11
75,1,41,13,2012-04-24 07:25:10+00:00,5037,0,0,0,User,4.33073334,37.5,52.8,54,0.010718539,2.928571429,8.524764457,2.77027027,0,1,1,2,136,349.5153427,1.785714286
39,0,2,0,2012-09-13 21:28:21+00:00,4894,0,0,0,User,3.688879454,39,27.3,2,0.00040858,2,8.495969555,0.13880966,0,1,1,2,61,16.99193911,13
12,0,6,0,2017-09-13 16:37:36+00:00,3068,157,0,0,User,2.564949357,12,8.4,6,0.001955034,6,8.029107055,0.637926012,1,1,0,2,38,48.17464233,1.714285714
59,1,43,4,2010-11-30 14:09:25+00:00,5548,26,0,0,User,4.094344562,29.5,41.6,47,0.008469995,8.6,8.62137301,2.654320988,1,0,0,1,112,370.7190394,1.340909091
5,0,8,0,2018-08-14 16:27:29+00:00,2733,0,0,0,User,1.791759469,5,3.5,8,0.002926116,8,7.913521017,0.942543577,0,0,0,0,13,63.30816814,0.555555556
174,13,17,4,2013-01-19 12:25:00+00:00,4767,0,1,0,User,5.164785974,12.42857143,125.7,21,0.004404362,3.4,8.469682209,1.209080281,0,1,1,3,221,143.9845975,9.666666667
26,14,26,0,2017-06-12 14:45:07+00:00,3162,77,0,0,User,3.295836866,1.733333333,22.4,26,0.008220044,26,8.059276223,2.690671959,1,0,1,2,72,209.5411818,0.962962963
2,0,2,0,2017-11-03 05:08:19+00:00,3018,0,0,0,User,1.098612289,2,1.4,2,0.000662471,2,8.01268093,0.215784806,0,0,0,0,4,16.02536186,0.666666667
45,0,2,0,2012-08-16 23:52:39+00:00,4922,0,1,0,User,3.828641396,45,31.5,2,0.000406256,2,8.50167338,0.138074522,0,0,1,2,67,17.00334676,15
63,0,6,1,2010-05-25 18:12:18+00:00,5736,80,0,0,User,4.158883083,63,44.1,7,0.00122015,3,8.654691705,0.358957548,1,1,0,2,89,51.92815023,9
13,0,5,0,2014-11-12 22:36:19+00:00,4104,0,0,0,User,2.63905733,13,9.1,5,0.001218027,5,8.319961022,0.408368763,0,0,0,0,18,41.59980511,2.166666667
3,3,18,0,2019-12-17 02:02:27+00:00,2244,0,0,0,User,1.386294361,0.75,3,18,0.008017817,18,7.7164608,2.518206209,0,0,0,0,21,138.8962944,0.157894737
2,0,1,0,2010-12-28 17:14:25+00:00,5519,0,0,0,User,1.098612289,2,1.4,1,0.000181159,1,8.616133139,0.062032631,0,0,1,1,13,8.616133139,1
3,0,5,1,2013-09-19 00:49:08+00:00,4524,0,0,0,User,1.386294361,3,2.1,6,0.001325967,2.5,8.417372856,0.373286971,0,0,1,1,18,42.08686428,0.5
48,19,86,59,2010-07-24 21:10:55+00:00,5676,0,0,0,User,3.891820298,2.4,39.3,145,0.025541659,1.433333333,8.644178203,5.196159576,0,0,0,0,134,743.3993255,0.551724138
155,28,172,1,2009-10-10 22:35:23+00:00,5963,0,1,0,User,5.049856007,5.344827586,116.9,173,0.029007378,86,8.693496676,9.920986094,0,1,1,3,357,1495.281428,0.895953757
22,0,53,0,2012-10-02 06:19:57+00:00,4876,16,1,0,User,3.135494216,22,15.4,53,0.010867336,53,8.492285556,3.691089487,1,0,1,3,105,450.0911345,0.407407407
129,2,14,0,2016-01-26 22:13:58+00:00,3664,151,0,0,User,4.86753445,43,90.9,14,0.003819918,14,8.206583614,1.26830479,1,1,1,3,173,114.8921706,8.6
3,5,17,0,2016-02-17 01:37:16+00:00,3643,0,0,0,User,1.386294361,0.5,3.6,17,0.004665203,17,8.200837258,1.548153693,0,0,0,0,20,139.4142334,0.166666667
1,0,2,0,2017-11-13 01:25:33+00:00,3008,0,0,0,User,0.693147181,1,0.7,2,0.000664673,2,8.009363077,0.216424548,0,0,0,0,3,16.01872615,0.333333333
38,4,20,14,2015-03-02 07:05:19+00:00,3995,0,0,0,User,3.663561646,7.6,27.8,34,0.008508509,1.333333333,8.29304914,1.674311927,0,1,0,1,68,165.8609828,1.80952381
17,0,17,0,2018-07-03 22:55:05+00:00,2775,0,0,0,User,2.890371758,17,11.9,17,0.006123919,17,7.928766322,1.97611465,0,0,0,0,34,134.7890275,0.944444444
56,0,11,2,2016-12-15 07:38:05+00:00,3341,0,0,0,User,4.043051268,56,39.2,13,0.003889886,3.666666667,8.114324709,1.083378305,0,1,1,2,87,89.2575718,4.666666667
19,2,20,1,2014-05-10 09:41:34+00:00,4291,0,0,0,User,2.995732274,6.333333333,13.9,21,0.004892824,10,8.364508104,1.567869416,0,1,1,2,59,167.2901621,0.904761905
2,1,5,0,2022-08-03 16:19:56+00:00,1283,0,0,0,User,1.098612289,1,1.7,5,0.003894081,5,7.157735484,1.107402913,0,0,0,0,7,35.78867742,0.333333333
6,3,2,0,2023-12-19 16:58:53+00:00,780,28,0,0,User,1.945910149,1.5,5.1,2,0.002560819,2,6.66057515,0.637554585,1,0,0,1,18,13.3211503,2
0,0,1,0,2023-10-03 19:06:03+00:00,857,0,0,0,User,0,0,0,1,0.001165501,1,6.754604099,0.298690671,0,0,0,0,1,6.754604099,0
8,0,4,0,2024-06-20 23:07:46+00:00,596,0,0,0,User,2.197224577,8,5.6,4,0.006700168,4,6.391917113,1.51925078,0,0,0,0,12,25.56766845,1.6
266,14,16,29,2010-07-11 20:46:38+00:00,5689,64,0,0,User,5.587248658,17.73333333,190.4,45,0.007908612,0.533333333,8.646465527,0.96465147,1,1,1,3,312,138.3434484,15.64705882
21,1,19,1,2014-01-08 07:13:51+00:00,4413,0,0,0,User,3.091042453,10.5,15,20,0.004531038,9.5,8.392536587,1.451444119,0,0,0,0,40,159.4581951,1.05
4,0,5,1,2012-09-28 22:56:32+00:00,4879,0,0,0,User,1.609437912,4,2.8,6,0.001229508,2.5,8.492900499,0.348016781,0,1,1,2,29,42.46450249,0.666666667
493,28,131,29,2013-02-21 01:04:23+00:00,4734,42,0,0,User,6.202535517,17,353.5,160,0.033790919,4.366666667,8.462737006,9.377328888,1,1,0,2,644,1108.618548,3.734848485
12,0,1,0,2010-09-24 06:56:25+00:00,5615,0,0,0,User,2.564949357,12,8.4,1,0.000178063,1,8.633374946,0.061036789,0,1,1,2,33,8.633374946,6
3,0,5,0,2018-08-09 00:36:38+00:00,2739,0,0,0,User,1.386294361,3,2.1,5,0.001824818,5,7.915713199,0.587951031,0,0,0,0,8,39.578566,0.5
17,3,17,0,2017-03-10 18:34:15+00:00,3255,16,0,0,User,2.890371758,4.25,12.8,17,0.00522113,17,8.088254727,1.714088398,1,1,1,3,64,137.5003304,0.944444444
62,29,49,0,2015-04-02 04:07:08+00:00,3964,0,1,0,User,4.143134726,2.066666667,52.1,49,0.012358134,49,8.285261134,4.131439131,0,0,0,1,121,405.9777956,1.24
2,2,5,0,2015-02-21 17:29:02+00:00,4003,0,0,0,User,1.098612289,0.666666667,2,5,0.001248751,5,8.29504914,0.417811355,0,1,1,2,27,41.4752457,0.333333333
106,8,24,0,2010-10-09 10:13:30+00:00,5600,64,0,0,User,4.672828834,11.77777778,76.6,24,0.004284949,24,8.630700432,1.468566639,1,0,1,2,150,207.1368104,4.24
93,15,11,6,2012-03-12 23:16:49+00:00,5079,0,0,0,User,4.543294782,5.8125,69.6,17,0.003346457,1.571428571,8.533066541,0.737509184,0,0,1,1,114,93.86373195,7.75
78,0,8,0,2015-11-09 17:23:14+00:00,3742,0,0,0,User,4.369447852,78,54.6,8,0.002137323,8,8.227642708,0.710981252,0,1,0,1,96,65.82114166,8.666666667
24,21,9,1,2009-12-06 20:50:45+00:00,5906,0,0,0,User,3.218875825,1.090909091,23.1,10,0.001692907,4.5,8.683893367,0.523839898,0,0,0,0,33,78.15504031,2.4
2,2,18,0,2018-01-31 03:16:39+00:00,2929,47,0,0,User,1.098612289,0.666666667,2,18,0.006143345,18,7.982757702,1.994535519,1,1,1,3,50,143.6896386,0.105263158
0,0,3,0,2023-01-19 18:35:29+00:00,1114,0,0,0,User,0,0,0,3,0.002690583,3,7.016609684,0.740365112,0,0,0,0,3,21.04982905,0
26,4,6,4,2017-11-10 00:54:22+00:00,3011,0,0,0,User,3.295836866,5.2,19.4,10,0.003320053,1.2,8.010359589,0.648696682,0,1,1,2,52,48.06215753,3.714285714
0,0,1,0,2025-04-22 03:06:18+00:00,291,0,0,0,User,0,0,0,1,0.003424658,1,5.676753802,0.556402439,0,0,0,0,1,5.676753802,0
13190,1696,2138,1936,2008-05-13 01:17:13+00:00,6479,153,0,0,User,9.487290058,7.772539776,9741.8,4074,0.628703704,1.103768715,8.776475789,114.0225015,1,0,1,2,15348,18764.10524,6.166432913
0,0,1,0,2015-07-05 06:02:47+00:00,3870,0,0,0,User,0,0,0,1,0.000258331,1,8.261268151,0.086186541,0,0,0,0,1,8.261268151,0
52,38,31,5,2018-04-17 07:21:53+00:00,2853,0,1,0,User,3.970291914,1.333333333,47.8,36,0.012613875,5.166666667,7.956476798,3.516159105,0,1,0,2,103,246.6507807,1.625
60,16,59,0,2017-01-12 01:34:37+00:00,3313,32,0,0,User,4.110873864,3.529411765,46.8,59,0.017803259,59,8.105911198,5.855084285,1,1,1,3,149,478.2487607,1
0,0,0,0,2021-09-24 17:12:00+00:00,1596,0,0,0,User,0,0,0,0,0,0,7.375882148,0,0,0,0,0,0,0,0
23,0,4,0,2016-11-08 19:27:08+00:00,3377,0,0,0,User,3.17805383,23,16.1,4,0.001184133,4,8.125039097,0.390165687,0,1,1,2,47,32.50015639,4.6
16,17,30,0,2016-07-11 01:54:14+00:00,3498,0,1,0,User,2.833213344,0.888888889,16.3,30,0.008573878,30,8.160232492,2.83458452,0,0,1,2,66,244.8069748,0.516129032
28,1,8,0,2014-04-27 21:31:12+00:00,4303,0,0,0,User,3.36729583,14,19.9,8,0.001858736,8,8.367300102,0.625535561,0,1,1,2,56,66.93840081,3.111111111
53,13,13,0,2012-08-15 06:43:05+00:00,4924,0,0,0,User,3.988984047,3.785714286,41,13,0.002639594,13,8.502079554,0.897145018,0,1,1,2,86,110.5270342,3.785714286
64,11,37,24,2015-10-17 13:54:47+00:00,3766,37,0,0,User,4.17438727,5.333333333,48.1,61,0.016193257,1.48,8.234034208,3.269184217,1,1,1,3,131,304.6592657,1.684210526
209,7,51,122,2012-01-29 22:35:17+00:00,5122,0,0,0,User,5.347107531,26.125,148.4,173,0.033769276,0.414634146,8.541495484,3.392564243,0,1,1,2,280,435.6162697,4.019230769
13,1,7,0,2017-07-03 15:58:09+00:00,3140,61,0,0,User,2.63905733,6.5,9.4,7,0.00222859,7,8.0522965,0.728958631,1,1,0,2,40,56.3660755,1.625
23,14,8,0,2020-01-31 00:38:41+00:00,2199,137,1,0,User,3.17805383,1.533333333,20.3,8,0.003636364,8,7.696212639,1.138845554,1,1,1,4,71,61.56970111,2.555555556
1,0,10,1,2019-10-07 12:49:29+00:00,2315,0,0,0,User,0.693147181,1,0.7,11,0.004749568,5,7.747596839,1.361940299,0,0,1,1,21,77.47596839,0.090909091
4,0,10,0,2019-07-25 17:34:07+00:00,2388,0,0,0,User,1.609437912,4,2.8,10,0.004185852,10,7.778630147,1.325826371,0,0,0,0,14,77.78630147,0.363636364
151,0,35,1,2012-01-18 17:10:17+00:00,5133,0,0,0,User,5.023880521,151,105.7,36,0.007012076,17.5,8.543640361,2.323572208,0,0,0,0,186,299.0274127,4.194444444
